55,3.0,3.0,3.0,3.0,3.0,3.0,18.0,3.0,39.0,15.0,17.0,17.0,18.0,45.0,27.0,0.0,3.0,3.0,3.0,0.0,0.0,27.0,45.0,3.0,8.0,24.0,3.0,26.0,45.0,9.0,14.0,18.0,9.0,45.0,27.0,14.0,0.0,20.0,20.0,3.0,53.0,3.0,3.0,0.0,6.0,9.0,17.0,15.0,0.0,0.0,15.0,3.0,0.0,29.0,0.0,0.0,0.0,3.0,42.0,8.0,8.0,0.0,3.0,0.0,0.0,36.0,47.0,39.0,9.0,39.0,17.0,0.0,12.0,41.0,0.0,6.0,3.0,6.0,0.0,23.0,36.0,6.0,36.0,27.0,0.0,3.0,12.0,6.0,12.0,0.0,0.0,0.0,0.0,12.0,8.0,3.0,0.0,50.0,0.0,0.0,44.0,53.0,45.0,39.0,39.0,3.0,27.0,6.0,3.0,15.0,3.0,0.0,3.0,12.0,24.0,3.0,0.0,0.0,0.0,39.0,39.0,53.0,53.0,30.0,24.0,53.0,29.0,29.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,27.0,14.0,24.0,0.0,3.0,0.0,9.0,39.0,0.0,39.0,53.0,45.0,15.0,15.0,12.0,29.0,29.0,12.0,27.0,30.0,0.0,24.0,45.0,0.0,14.0,14.0,3.0,14.0,0.0,30.0,12.0,47.0,0.0,53.0,39.0,15.0,15.0,29.0,29.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,39.0,39.0,0.0,53.0,15.0,15.0,17.0,14.0,29.0,8.0,0.0,12.0,0.0,0.0,0.0,14.0,14.0,3.0,8.0,0.0,0.0,0.0,39.0,6.0,6.0,6.0,18.0,15.0,15.0,29.0,29.0,8.0,6.0,0.0,27.0,0.0,0.0,0.0
56,3.0,3.0,3.0,12.0,3.0,3.0,3.0,36.0,6.0,15.0,0.0,17.0,18.0,3.0,27.0,0.0,3.0,3.0,3.0,15.0,6.0,0.0,0.0,30.0,24.0,0.0,3.0,12.0,47.0,0.0,0.0,44.0,44.0,0.0,15.0,14.0,24.0,45.0,20.0,45.0,14.0,18.0,3.0,6.0,6.0,9.0,0.0,18.0,9.0,27.0,0.0,3.0,3.0,0.0,0.0,53.0,0.0,36.0,0.0,27.0,12.0,3.0,0.0,0.0,14.0,27.0,44.0,45.0,42.0,3.0,14.0,24.0,21.0,30.0,53.0,0.0,8.0,6.0,6.0,53.0,27.0,15.0,18.0,3.0,21.0,29.0,36.0,24.0,50.0,0.0,0.0,42.0,0.0,8.0,21.0,0.0,45.0,36.0,0.0,6.0,27.0,44.0,53.0,6.0,0.0,3.0,3.0,3.0,29.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,39.0,0.0,39.0,53.0,0.0,39.0,15.0,53.0,29.0,26.0,23.0,8.0,12.0,0.0,0.0,0.0,0.0,14.0,24.0,14.0,3.0,3.0,35.0,26.0,39.0,3.0,39.0,14.0,53.0,15.0,15.0,39.0,33.0,29.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,27.0,0.0,39.0,27.0,24.0,35.0,53.0,21.0,15.0,29.0,32.0,0.0,8.0,32.0,12.0,42.0,0.0,0.0,14.0,14.0,3.0,3.0,36.0,0.0,0.0,39.0,39.0,53.0,0.0,15.0,30.0,29.0,0.0,50.0,8.0,0.0,0.0,12.0,0.0,42.0,6.0,14.0,36.0,3.0,0.0,12.0,0.0,45.0,0.0,53.0,53.0,8.0,15.0,15.0,29.0,29.0,8.0,0.0,45.0,0.0,33.0,30.0,0.0
57,3.0,15.0,3.0,18.0,24.0,3.0,3.0,6.0,6.0,21.0,17.0,24.0,12.0,6.0,27.0,0.0,3.0,3.0,27.0,0.0,21.0,0.0,18.0,21.0,8.0,30.0,12.0,3.0,23.0,0.0,24.0,44.0,44.0,45.0,45.0,14.0,14.0,20.0,47.0,45.0,8.0,3.0,0.0,6.0,0.0,17.0,17.0,18.0,18.0,27.0,0.0,3.0,33.0,29.0,9.0,0.0,0.0,45.0,45.0,21.0,23.0,3.0,3.0,18.0,0.0,6.0,3.0,45.0,0.0,0.0,29.0,3.0,0.0,53.0,53.0,3.0,3.0,0.0,42.0,33.0,17.0,21.0,3.0,27.0,27.0,9.0,3.0,8.0,24.0,0.0,9.0,39.0,42.0,8.0,8.0,0.0,3.0,17.0,38.0,21.0,44.0,12.0,45.0,21.0,14.0,3.0,3.0,3.0,9.0,12.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,53.0,9.0,39.0,39.0,3.0,15.0,3.0,15.0,53.0,29.0,29.0,8.0,8.0,6.0,12.0,45.0,0.0,0.0,14.0,14.0,3.0,12.0,3.0,0.0,0.0,14.0,39.0,6.0,53.0,53.0,3.0,15.0,15.0,29.0,12.0,15.0,8.0,6.0,12.0,14.0,44.0,0.0,14.0,6.0,3.0,3.0,0.0,0.0,39.0,42.0,39.0,0.0,33.0,15.0,30.0,29.0,29.0,8.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,3.0,3.0,0.0,9.0,24.0,39.0,0.0,6.0,53.0,24.0,39.0,15.0,3.0,29.0,12.0,0.0,0.0,0.0,45.0,0.0,45.0,14.0,3.0,3.0,3.0,3.0,15.0,0.0,39.0,53.0,21.0,15.0,15.0,15.0,29.0,9.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0
58,17.0,0.0,3.0,3.0,3.0,3.0,3.0,27.0,6.0,15.0,20.0,15.0,18.0,18.0,27.0,0.0,3.0,3.0,29.0,27.0,0.0,24.0,12.0,42.0,8.0,9.0,3.0,33.0,0.0,0.0,0.0,17.0,24.0,45.0,45.0,0.0,0.0,0.0,20.0,45.0,53.0,3.0,33.0,18.0,6.0,17.0,17.0,0.0,18.0,27.0,15.0,21.0,3.0,53.0,17.0,0.0,0.0,15.0,42.0,8.0,8.0,3.0,44.0,21.0,27.0,44.0,20.0,39.0,45.0,29.0,20.0,20.0,0.0,30.0,53.0,3.0,3.0,24.0,0.0,29.0,21.0,15.0,6.0,27.0,27.0,3.0,3.0,0.0,53.0,0.0,15.0,42.0,42.0,17.0,0.0,30.0,6.0,0.0,0.0,44.0,0.0,44.0,45.0,27.0,14.0,3.0,24.0,3.0,3.0,26.0,21.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,39.0,39.0,39.0,53.0,53.0,15.0,15.0,53.0,29.0,0.0,8.0,8.0,0.0,0.0,6.0,0.0,0.0,14.0,14.0,14.0,3.0,0.0,36.0,0.0,39.0,39.0,0.0,53.0,53.0,15.0,15.0,21.0,29.0,29.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,14.0,3.0,3.0,0.0,0.0,53.0,39.0,3.0,0.0,53.0,53.0,15.0,24.0,29.0,8.0,0.0,53.0,18.0,8.0,18.0,29.0,14.0,14.0,3.0,3.0,0.0,9.0,0.0,39.0,39.0,24.0,53.0,15.0,15.0,29.0,29.0,29.0,24.0,0.0,0.0,18.0,14.0,9.0,39.0,17.0,3.0,17.0,0.0,0.0,0.0,36.0,39.0,0.0,9.0,0.0,30.0,21.0,24.0,29.0,12.0,53.0,18.0,0.0,0.0,0.0,0.0
59,17.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,3.0,15.0,17.0,3.0,18.0,18.0,27.0,0.0,3.0,0.0,29.0,27.0,45.0,3.0,21.0,42.0,8.0,23.0,8.0,0.0,32.0,0.0,20.0,44.0,44.0,45.0,45.0,0.0,0.0,20.0,20.0,53.0,0.0,53.0,9.0,6.0,6.0,9.0,17.0,21.0,18.0,27.0,27.0,33.0,3.0,29.0,29.0,0.0,24.0,3.0,42.0,8.0,0.0,3.0,15.0,0.0,0.0,39.0,18.0,0.0,45.0,24.0,14.0,20.0,0.0,36.0,24.0,3.0,0.0,6.0,15.0,33.0,17.0,15.0,18.0,27.0,0.0,3.0,27.0,27.0,15.0,33.0,9.0,0.0,42.0,8.0,8.0,3.0,0.0,21.0,0.0,44.0,15.0,0.0,18.0,0.0,12.0,3.0,3.0,3.0,3.0,3.0,3.0,27.0,12.0,3.0,3.0,3.0,0.0,0.0,6.0,39.0,39.0,53.0,53.0,15.0,15.0,53.0,29.0,29.0,8.0,8.0,0.0,0.0,29.0,24.0,0.0,14.0,21.0,14.0,3.0,21.0,0.0,0.0,0.0,39.0,30.0,44.0,6.0,3.0,15.0,15.0,29.0,9.0,15.0,8.0,39.0,12.0,0.0,21.0,0.0,12.0,9.0,12.0,3.0,3.0,0.0,39.0,39.0,9.0,53.0,53.0,12.0,50.0,29.0,24.0,8.0,8.0,0.0,24.0,0.0,0.0,27.0,0.0,27.0,3.0,3.0,9.0,0.0,0.0,39.0,39.0,53.0,27.0,15.0,18.0,15.0,0.0,29.0,8.0,0.0,21.0,0.0,0.0,29.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,39.0,39.0,53.0,3.0,0.0,0.0,27.0,29.0,29.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
60,17.0,3.0,12.0,9.0,0.0,3.0,24.0,6.0,6.0,15.0,36.0,0.0,12.0,18.0,27.0,3.0,3.0,3.0,29.0,29.0,24.0,0.0,45.0,53.0,3.0,45.0,0.0,3.0,0.0,0.0,0.0,21.0,53.0,45.0,45.0,24.0,27.0,20.0,20.0,45.0,33.0,21.0,24.0,6.0,6.0,17.0,17.0,18.0,18.0,27.0,12.0,9.0,0.0,21.0,0.0,35.0,20.0,42.0,42.0,8.0,0.0,47.0,6.0,0.0,0.0,0.0,20.0,6.0,21.0,29.0,14.0,20.0,41.0,0.0,0.0,3.0,3.0,36.0,9.0,45.0,26.0,9.0,0.0,27.0,27.0,24.0,0.0,0.0,53.0,0.0,3.0,38.0,21.0,30.0,18.0,17.0,9.0,0.0,0.0,44.0,44.0,3.0,0.0,6.0,14.0,3.0,3.0,6.0,3.0,3.0,18.0,3.0,3.0,3.0,0.0,3.0,24.0,0.0,39.0,39.0,45.0,18.0,33.0,15.0,15.0,3.0,29.0,29.0,30.0,8.0,45.0,0.0,3.0,0.0,36.0,14.0,14.0,14.0,3.0,3.0,9.0,0.0,9.0,3.0,3.0,0.0,53.0,15.0,36.0,15.0,29.0,12.0,15.0,0.0,0.0,0.0,29.0,0.0,0.0,15.0,14.0,3.0,3.0,27.0,27.0,9.0,0.0,24.0,0.0,53.0,15.0,15.0,29.0,0.0,8.0,8.0,0.0,0.0,27.0,0.0,0.0,14.0,15.0,18.0,18.0,0.0,3.0,0.0,39.0,39.0,53.0,53.0,15.0,15.0,29.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,42.0,17.0,3.0,3.0,3.0,0.0,27.0,9.0,0.0,53.0,53.0,15.0,36.0,15.0,29.0,29.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
61,17.0,3.0,3.0,3.0,3.0,39.0,32.0,6.0,9.0,30.0,23.0,53.0,39.0,24.0,9.0,0.0,27.0,3.0,29.0,29.0,0.0,0.0,0.0,42.0,0.0,8.0,3.0,3.0,8.0,33.0,0.0,44.0,27.0,45.0,45.0,14.0,14.0,8.0,3.0,45.0,53.0,0.0,24.0,6.0,6.0,17.0,17.0,18.0,18.0,36.0,27.0,3.0,3.0,29.0,29.0,45.0,0.0,0.0,30.0,8.0,8.0,29.0,3.0,29.0,0.0,27.0,20.0,21.0,45.0,21.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,9.0,17.0,17.0,45.0,18.0,32.0,15.0,3.0,41.0,12.0,29.0,21.0,30.0,3.0,8.0,24.0,39.0,3.0,3.0,32.0,0.0,24.0,21.0,0.0,0.0,36.0,14.0,3.0,3.0,3.0,18.0,12.0,18.0,33.0,3.0,3.0,3.0,3.0,53.0,0.0,39.0,39.0,39.0,53.0,53.0,0.0,15.0,53.0,29.0,29.0,8.0,9.0,15.0,0.0,32.0,0.0,0.0,3.0,14.0,23.0,3.0,3.0,0.0,50.0,39.0,39.0,15.0,0.0,9.0,15.0,36.0,15.0,29.0,3.0,8.0,12.0,15.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,3.0,0.0,0.0,39.0,0.0,53.0,0.0,17.0,45.0,21.0,3.0,11.0,8.0,30.0,0.0,24.0,8.0,32.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,39.0,12.0,53.0,15.0,0.0,30.0,29.0,29.0,29.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,14.0,3.0,44.0,0.0,3.0,45.0,39.0,39.0,53.0,24.0,15.0,0.0,6.0,36.0,39.0,0.0,8.0,0.0,14.0,0.0,30.0,0.0
62,17.0,3.0,21.0,3.0,3.0,3.0,18.0,0.0,9.0,6.0,17.0,18.0,18.0,29.0,27.0,9.0,53.0,24.0,50.0,29.0,0.0,0.0,42.0,18.0,15.0,42.0,3.0,3.0,3.0,0.0,53.0,15.0,9.0,45.0,45.0,14.0,9.0,20.0,50.0,45.0,53.0,0.0,3.0,3.0,6.0,17.0,44.0,18.0,0.0,27.0,18.0,3.0,3.0,29.0,24.0,0.0,0.0,15.0,42.0,8.0,8.0,29.0,27.0,0.0,0.0,32.0,3.0,6.0,45.0,15.0,24.0,0.0,20.0,53.0,0.0,3.0,36.0,41.0,9.0,27.0,33.0,39.0,18.0,21.0,27.0,0.0,0.0,6.0,29.0,0.0,9.0,42.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,44.0,0.0,0.0,24.0,0.0,14.0,3.0,21.0,3.0,17.0,15.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,39.0,18.0,39.0,53.0,53.0,9.0,12.0,24.0,29.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,14.0,12.0,3.0,0.0,0.0,53.0,39.0,39.0,8.0,53.0,27.0,15.0,15.0,29.0,6.0,45.0,8.0,24.0,0.0,6.0,0.0,0.0,39.0,14.0,3.0,0.0,0.0,27.0,39.0,39.0,53.0,53.0,53.0,3.0,0.0,29.0,26.0,8.0,3.0,3.0,18.0,39.0,53.0,0.0,3.0,53.0,3.0,6.0,0.0,0.0,0.0,12.0,39.0,0.0,6.0,0.0,15.0,3.0,21.0,15.0,8.0,21.0,0.0,21.0,0.0,32.0,33.0,6.0,47.0,0.0,30.0,24.0,0.0,3.0,39.0,53.0,53.0,15.0,15.0,0.0,29.0,29.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
63,17.0,3.0,3.0,3.0,3.0,3.0,21.0,6.0,6.0,30.0,3.0,26.0,27.0,42.0,3.0,36.0,6.0,9.0,29.0,29.0,0.0,0.0,33.0,18.0,42.0,0.0,3.0,6.0,0.0,53.0,0.0,44.0,45.0,3.0,53.0,14.0,14.0,20.0,20.0,45.0,53.0,3.0,3.0,27.0,9.0,17.0,17.0,18.0,0.0,27.0,27.0,3.0,3.0,11.0,29.0,0.0,8.0,0.0,42.0,8.0,8.0,29.0,3.0,0.0,21.0,0.0,9.0,45.0,15.0,29.0,3.0,3.0,20.0,0.0,53.0,3.0,3.0,15.0,35.0,27.0,17.0,15.0,53.0,18.0,27.0,3.0,3.0,0.0,0.0,0.0,18.0,6.0,0.0,33.0,8.0,21.0,3.0,24.0,23.0,0.0,33.0,18.0,20.0,45.0,0.0,3.0,3.0,18.0,3.0,45.0,15.0,3.0,3.0,3.0,38.0,3.0,0.0,0.0,0.0,9.0,39.0,0.0,53.0,15.0,33.0,53.0,29.0,29.0,8.0,8.0,0.0,0.0,0.0,53.0,0.0,29.0,14.0,14.0,21.0,3.0,0.0,0.0,27.0,39.0,24.0,0.0,36.0,21.0,15.0,15.0,29.0,53.0,8.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,6.0,0.0,39.0,53.0,53.0,47.0,15.0,15.0,0.0,6.0,12.0,8.0,0.0,0.0,8.0,0.0,0.0,45.0,14.0,0.0,3.0,33.0,30.0,0.0,39.0,33.0,9.0,0.0,30.0,3.0,29.0,3.0,29.0,45.0,6.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,3.0,0.0,0.0,53.0,39.0,6.0,29.0,0.0,21.0,15.0,15.0,29.0,33.0,44.0,8.0,0.0,0.0,0.0,0.0,24.0
64,17.0,3.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,24.0,36.0,17.0,18.0,21.0,0.0,0.0,3.0,3.0,12.0,29.0,0.0,0.0,27.0,3.0,8.0,12.0,0.0,3.0,0.0,0.0,0.0,42.0,0.0,45.0,45.0,24.0,14.0,20.0,20.0,45.0,35.0,15.0,3.0,0.0,21.0,17.0,17.0,27.0,18.0,27.0,27.0,33.0,6.0,29.0,53.0,0.0,0.0,42.0,42.0,8.0,8.0,29.0,3.0,29.0,0.0,0.0,20.0,45.0,36.0,26.0,33.0,27.0,11.0,53.0,53.0,27.0,15.0,6.0,6.0,6.0,0.0,29.0,18.0,27.0,30.0,0.0,6.0,33.0,18.0,45.0,0.0,42.0,0.0,0.0,8.0,3.0,21.0,35.0,0.0,3.0,0.0,44.0,20.0,3.0,14.0,3.0,6.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,42.0,3.0,0.0,39.0,24.0,39.0,53.0,0.0,15.0,39.0,21.0,29.0,29.0,8.0,8.0,0.0,0.0,0.0,3.0,0.0,14.0,29.0,0.0,3.0,3.0,0.0,0.0,39.0,0.0,39.0,53.0,45.0,15.0,15.0,9.0,29.0,18.0,8.0,8.0,6.0,12.0,0.0,0.0,0.0,14.0,14.0,0.0,15.0,0.0,0.0,36.0,0.0,53.0,53.0,53.0,15.0,12.0,0.0,29.0,53.0,0.0,24.0,0.0,0.0,6.0,3.0,0.0,27.0,0.0,24.0,0.0,0.0,0.0,39.0,0.0,53.0,53.0,3.0,8.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,15.0,18.0,39.0,0.0,53.0,53.0,0.0,0.0,3.0,29.0,24.0,9.0,41.0,0.0,23.0,0.0,0.0,0.0
65,17.0,3.0,24.0,21.0,6.0,29.0,3.0,6.0,12.0,0.0,17.0,17.0,18.0,3.0,27.0,39.0,3.0,21.0,29.0,29.0,8.0,21.0,42.0,42.0,8.0,8.0,3.0,3.0,20.0,0.0,0.0,44.0,44.0,45.0,30.0,14.0,27.0,53.0,12.0,45.0,53.0,3.0,3.0,6.0,6.0,27.0,17.0,18.0,9.0,6.0,0.0,24.0,39.0,29.0,29.0,0.0,0.0,42.0,18.0,8.0,18.0,29.0,39.0,8.0,0.0,44.0,20.0,23.0,0.0,36.0,17.0,20.0,14.0,0.0,53.0,15.0,3.0,6.0,6.0,42.0,17.0,15.0,18.0,39.0,45.0,21.0,0.0,23.0,21.0,0.0,0.0,15.0,9.0,8.0,8.0,6.0,3.0,12.0,0.0,0.0,6.0,30.0,42.0,42.0,14.0,3.0,21.0,3.0,3.0,3.0,3.0,21.0,3.0,3.0,3.0,3.0,6.0,12.0,39.0,6.0,24.0,53.0,53.0,15.0,15.0,24.0,24.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,14.0,3.0,0.0,24.0,53.0,0.0,0.0,39.0,32.0,17.0,30.0,15.0,15.0,0.0,50.0,0.0,24.0,0.0,24.0,0.0,0.0,24.0,53.0,39.0,27.0,24.0,0.0,0.0,39.0,6.0,24.0,53.0,0.0,6.0,15.0,29.0,3.0,0.0,8.0,45.0,0.0,39.0,0.0,41.0,44.0,17.0,42.0,27.0,0.0,9.0,0.0,39.0,0.0,42.0,53.0,15.0,15.0,29.0,29.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,3.0,0.0,39.0,0.0,0.0,26.0,36.0,0.0,0.0,15.0,27.0,0.0,29.0,12.0,15.0,23.0,0.0,0.0,0.0,47.0,36.0
66,17.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,24.0,20.0,17.0,3.0,3.0,26.0,53.0,42.0,3.0,24.0,29.0,3.0,0.0,39.0,42.0,8.0,8.0,3.0,0.0,0.0,0.0,47.0,32.0,44.0,45.0,45.0,14.0,24.0,20.0,53.0,9.0,53.0,3.0,0.0,0.0,6.0,17.0,17.0,0.0,18.0,12.0,27.0,21.0,3.0,29.0,29.0,8.0,0.0,42.0,0.0,8.0,23.0,29.0,12.0,0.0,17.0,39.0,20.0,0.0,45.0,14.0,14.0,0.0,20.0,36.0,9.0,0.0,0.0,3.0,3.0,6.0,0.0,33.0,18.0,27.0,36.0,3.0,39.0,0.0,29.0,0.0,32.0,53.0,12.0,8.0,24.0,3.0,9.0,0.0,0.0,44.0,20.0,44.0,20.0,24.0,14.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,12.0,0.0,36.0,0.0,39.0,39.0,53.0,53.0,15.0,15.0,27.0,29.0,0.0,8.0,8.0,0.0,0.0,3.0,44.0,0.0,14.0,3.0,14.0,33.0,3.0,3.0,0.0,39.0,12.0,12.0,0.0,53.0,0.0,15.0,15.0,29.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,36.0,14.0,3.0,15.0,9.0,0.0,0.0,39.0,53.0,53.0,53.0,15.0,15.0,29.0,29.0,27.0,27.0,0.0,39.0,0.0,50.0,0.0,14.0,14.0,0.0,42.0,0.0,0.0,6.0,45.0,39.0,53.0,39.0,12.0,15.0,29.0,29.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,3.0,0.0,0.0,50.0,39.0,39.0,44.0,53.0,0.0,15.0,15.0,29.0,29.0,12.0,8.0,3.0,0.0,18.0,21.0,3.0
67,18.0,3.0,18.0,3.0,3.0,3.0,3.0,6.0,6.0,15.0,39.0,17.0,21.0,18.0,27.0,0.0,3.0,36.0,18.0,29.0,0.0,8.0,42.0,42.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,47.0,44.0,45.0,45.0,9.0,53.0,20.0,36.0,45.0,53.0,3.0,15.0,21.0,0.0,53.0,17.0,18.0,18.0,24.0,27.0,0.0,3.0,29.0,3.0,0.0,24.0,42.0,42.0,8.0,33.0,29.0,15.0,0.0,0.0,0.0,8.0,45.0,45.0,14.0,14.0,17.0,20.0,53.0,53.0,33.0,36.0,6.0,27.0,0.0,47.0,9.0,0.0,27.0,0.0,3.0,6.0,24.0,0.0,0.0,45.0,42.0,6.0,45.0,8.0,3.0,0.0,12.0,0.0,3.0,15.0,42.0,3.0,18.0,14.0,3.0,3.0,3.0,53.0,3.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,39.0,27.0,12.0,53.0,15.0,50.0,0.0,29.0,29.0,8.0,8.0,27.0,45.0,36.0,14.0,0.0,44.0,14.0,14.0,3.0,15.0,0.0,36.0,39.0,45.0,39.0,53.0,53.0,15.0,24.0,0.0,29.0,9.0,8.0,8.0,27.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,0.0,0.0,6.0,39.0,3.0,39.0,53.0,53.0,15.0,42.0,29.0,29.0,8.0,0.0,0.0,0.0,9.0,0.0,45.0,6.0,14.0,3.0,3.0,0.0,53.0,12.0,39.0,9.0,53.0,53.0,15.0,15.0,15.0,29.0,0.0,45.0,8.0,0.0,0.0,32.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,30.0,21.0,3.0,53.0,3.0,15.0,15.0,15.0,29.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
68,18.0,0.0,24.0,3.0,3.0,3.0,9.0,6.0,6.0,36.0,17.0,17.0,18.0,18.0,27.0,27.0,3.0,3.0,3.0,9.0,0.0,0.0,45.0,41.0,8.0,21.0,3.0,3.0,17.0,0.0,0.0,44.0,0.0,12.0,45.0,14.0,6.0,20.0,53.0,21.0,53.0,18.0,12.0,0.0,6.0,12.0,0.0,39.0,27.0,27.0,39.0,12.0,0.0,29.0,27.0,0.0,39.0,12.0,12.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,21.0,0.0,18.0,14.0,14.0,24.0,20.0,9.0,53.0,15.0,3.0,6.0,6.0,42.0,17.0,18.0,33.0,27.0,8.0,0.0,21.0,9.0,29.0,0.0,0.0,42.0,42.0,9.0,8.0,27.0,18.0,0.0,53.0,12.0,39.0,26.0,0.0,24.0,6.0,3.0,3.0,18.0,3.0,0.0,3.0,3.0,3.0,27.0,3.0,3.0,0.0,36.0,39.0,39.0,53.0,0.0,53.0,15.0,15.0,8.0,26.0,29.0,9.0,38.0,21.0,0.0,0.0,18.0,0.0,0.0,14.0,14.0,3.0,3.0,12.0,0.0,21.0,3.0,39.0,24.0,53.0,21.0,27.0,15.0,29.0,23.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,18.0,15.0,0.0,39.0,45.0,21.0,18.0,53.0,0.0,27.0,29.0,29.0,8.0,8.0,0.0,24.0,0.0,0.0,33.0,0.0,0.0,9.0,36.0,53.0,3.0,0.0,15.0,39.0,53.0,8.0,0.0,15.0,29.0,27.0,21.0,45.0,8.0,0.0,9.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,29.0,3.0,0.0,39.0,53.0,53.0,15.0,15.0,0.0,29.0,29.0,8.0,8.0,0.0,0.0,0.0,39.0,0.0
69,18.0,0.0,3.0,3.0,21.0,3.0,42.0,6.0,6.0,6.0,17.0,17.0,18.0,15.0,3.0,9.0,3.0,3.0,53.0,53.0,0.0,0.0,42.0,36.0,8.0,3.0,0.0,3.0,0.0,0.0,45.0,30.0,44.0,9.0,45.0,14.0,45.0,50.0,42.0,0.0,53.0,3.0,26.0,45.0,6.0,50.0,17.0,18.0,0.0,27.0,53.0,3.0,27.0,29.0,0.0,0.0,38.0,39.0,42.0,8.0,8.0,29.0,45.0,0.0,0.0,29.0,20.0,45.0,3.0,3.0,14.0,20.0,20.0,0.0,45.0,3.0,3.0,6.0,0.0,15.0,21.0,6.0,18.0,27.0,0.0,3.0,3.0,33.0,39.0,0.0,0.0,42.0,42.0,8.0,8.0,3.0,12.0,39.0,53.0,44.0,35.0,44.0,20.0,24.0,9.0,3.0,18.0,24.0,3.0,3.0,3.0,24.0,3.0,18.0,3.0,39.0,0.0,24.0,39.0,39.0,39.0,0.0,29.0,15.0,9.0,21.0,12.0,21.0,30.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,14.0,14.0,3.0,0.0,27.0,0.0,3.0,39.0,21.0,32.0,53.0,15.0,30.0,15.0,0.0,11.0,8.0,0.0,0.0,0.0,45.0,6.0,0.0,14.0,14.0,3.0,0.0,0.0,0.0,39.0,39.0,53.0,30.0,53.0,15.0,15.0,21.0,17.0,27.0,8.0,29.0,33.0,0.0,0.0,0.0,9.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,39.0,30.0,39.0,38.0,9.0,0.0,29.0,8.0,0.0,21.0,0.0,24.0,0.0,18.0,30.0,12.0,3.0,3.0,0.0,0.0,0.0,27.0,3.0,53.0,53.0,6.0,24.0,15.0,29.0,29.0,8.0,8.0,6.0,0.0,0.0,38.0,0.0
